Customer code,R,F,M,labels
122821,386,22,0.09898644031443478,3
122825,264,9,-0.2789030893237224,1
122849,503,2,-0.11019307887455501,1
122859,554,9,-0.06660301110859579,1
122868,306,23,-0.418940411178048,3
122884,671,3,-0.38355332303827305,1
122893,486,10,0.9970810768295014,2
122910,245,20,-0.05040590839278854,3
122915,939,2,-0.2284656992600268,0
122921,251,6,-0.1587539250704539,1
122926,617,3,-0.157201520687003,1
122929,238,13,-0.4337875724877032,3
122948,1159,3,0.14585196875668993,0
122949,351,9,-0.30133595429612664,1
122955,635,18,-0.0356938405741349,3
122965,428,5,0.11725883032565594,1
122966,951,2,-0.49253852394622,0
122970,1159,2,-0.108118446565982,0
122971,704,2,-0.506534550863759,0
122972,726,8,-0.25769502026860436,0
122973,993,8,-0.0306662971225046,0
122980,398,14,0.79116304187644,2
122983,782,2,-0.467847303008065,0
122988,1063,2,-0.10486715712717301,0
122989,971,3,-0.08490535751994804,0
122995,412,13,-0.09159485738703417,3
123002,510,10,-0.09419528090615985,1
123009,377,2,-0.20863593014942491,1
123013,746,4,-0.19154653356581855,0
123027,335,6,-0.39317713977714874,1
123029,403,4,-0.36605593325783553,1
123031,1082,9,0.5111420783722019,2
123040,1033,2,0.04391556335208202,0
123046,761,2,-0.467847303008065,0
123061,536,2,-0.19625006562062902,1
123067,692,7,-0.4180008859416938,1
123073,683,19,-0.48076964390494736,3
123074,396,21,0.21882885138456012,3
123076,1106,2,0.007534563471649991,0
123080,742,2,-0.467847303008065,0
123084,771,3,-0.5039686979872269,0
123087,803,13,0.4084320006341158,2
123115,991,4,0.861874341074404,2
123119,963,2,-0.46049009947796105,0
123120,421,5,-0.4874686194282745,1
123125,1028,3,-0.48979926896628506,0
123138,1015,3,0.270306374128483,0
123145,258,11,-0.15535479180982653,3
123154,427,13,0.1273721580135663,3
123169,1133,2,0.05222276269154502,0
123177,1155,2,0.255902111935329,0
123178,384,20,0.04607410238530109,3
123180,896,7,-0.2043260870275425,0
123186,697,8,-0.529140988722934,1
123192,370,19,0.4249529706452944,2
123196,613,2,-0.48484070914157307,1
123198,537,5,-0.4903049824053685,1
123199,439,2,-0.409441758822528,1
123222,390,19,-0.3651845496911488,3
123229,455,10,0.14706169520546628,2
123234,775,5,0.6619829593698365,2
123245,320,16,-0.05270689800627862,3
123252,524,18,-0.023639526736431826,3
123253,610,6,0.06722492575904664,1
123280,326,15,0.10037521704102557,3
123284,411,8,-0.2621822125563122,1
123286,987,2,0.275162131277607,0
123289,434,5,-0.2531899918661005,1
123298,525,11,0.6436435496685078,2
123303,783,3,-0.1962691426712561,0
123304,307,11,0.04831062333636271,3
123307,839,15,-0.14228541088016208,3
123308,427,16,-0.32794884010217157,3
123311,344,7,-0.121170423828888,1
123313,288,11,0.7095979763749699,2
123314,249,16,0.17788714128965546,3
123315,406,6,-0.3470748022985312,1
123321,1021,9,-0.607155335376626,0
123333,711,16,0.485854254547574,2
123335,1090,9,0.9915559087478161,2
123336,397,13,-0.6248139869987888,3
123337,295,19,-0.1962829201835115,3
123341,715,8,-0.2998461815708519,0
123344,438,6,-0.004689726044741757,1
123371,1000,4,-0.3915596669090792,0
123383,596,11,-0.2012946801766847,1
123400,502,2,-0.490668258402372,1
123402,375,9,-0.19710064704329042,1
123409,418,6,-0.15186738439244363,1
123411,466,3,-0.45539133730529047,1
123416,1016,2,0.224993187003719,0
123424,777,8,0.27453631294967984,2
123427,404,5,-0.4189960486354298,1
123434,255,20,-0.20194675179213814,3
123436,636,5,-0.27313433022359357,1
123438,235,18,0.11801731861666469,3
123442,539,12,-0.26044247432124096,3
123444,322,4,-0.32182514965349596,1
123447,1159,2,-0.110131149551911,0
123450,1120,10,0.23777597344544302,0
123452,741,2,-0.467847303008065,0
123454,327,10,0.07716284520311849,3
123457,1142,4,0.01749527572570686,0
123459,1135,3,-0.5745681258013635,0
123483,628,2,-0.48484070914157307,1
123492,453,13,-0.45094865226226966,3
123493,638,4,0.22980286027903385,2
123497,978,11,0.21670728923680516,0
123502,299,14,0.2285926160672993,2
123506,264,8,0.3693030396324027,2
123510,336,10,-0.28949450903306706,1
123512,706,2,-0.43579887853980603,0
123527,356,5,0.2764091410581182,2
123528,690,17,-0.06536351134388302,3
123531,402,3,-0.2357464805963625,1
123532,393,8,-0.24453214917170193,1
123536,439,5,-0.4725188809420181,1
123551,809,2,0.22866559583650692,0
123552,439,14,-0.004928995621284071,3
123558,732,10,-0.3354584593475624,0
123560,369,12,0.1728226115790908,2
123562,312,4,1.0127907687975262,2
123568,362,20,0.20360820088626178,3
123569,297,15,-0.26601988787622005,3
123573,1167,6,-0.5587142192045047,0
123575,748,5,-0.14742709465471218,0
123578,792,10,0.07893696547356126,0
123591,480,15,0.04952239368772349,3
123594,900,7,0.011711117337223262,0
123595,405,8,0.8593656649070248,2
123600,242,22,-0.1684742865769939,3
123608,344,8,0.09255699836034598,1
123611,617,5,-0.4762160615038631,1
123615,837,4,-0.516742738329609,0
123625,250,15,-0.35829489002439585,3
123635,621,9,-0.04673314276158224,1
123641,427,15,-0.3074705491385944,3
123647,347,20,-0.03243664090578726,3
123657,432,7,-0.38433082316145883,1
123677,342,23,-0.1818132411128336,3
123692,620,8,-0.34655946964120504,1
123693,305,16,0.5711606346350749,2
123697,966,2,-0.49253852394622,0
123699,1113,6,-0.2876378074205056,0
123707,715,7,0.19863156614924535,2
123712,250,10,1.1315007359390112,2
123720,238,15,-0.07657908394910928,3
123723,292,6,0.17022642120952142,2
123724,945,6,0.002344679803008861,0
123736,1032,8,0.8425390100372845,2
123742,284,25,-0.08351585976583212,3
123745,245,6,0.034773058489542555,1
123746,882,2,-0.5232368891808401,0
123778,533,4,0.6575948966941998,2
123780,957,2,-0.2284656992600268,0
123783,280,6,-0.594317386792529,1
123785,410,18,-0.10758030005730064,3
123791,596,3,-0.5928992053039821,1
123795,237,3,-0.3653583599579465,1
123796,693,2,-0.48484070914157307,1
123803,1127,9,-0.16046945269937604,0
123816,573,4,-0.48868961654389653,1
123818,406,9,-0.39181717185188614,1
123820,623,10,0.3791602041795003,2
123824,806,9,0.5204623506505777,2
123828,355,6,-0.41093838411975736,1
123832,256,20,-0.46468719793430086,3
123839,390,8,-0.0007892760919995893,1
123847,846,9,0.9200475649083403,2
123855,554,20,0.5574069376269194,2
123868,396,6,-0.11481102742472457,1
123882,543,8,-0.17052214782141403,1
123896,242,12,0.9010726781163123,2
123900,966,15,0.5341623856657267,2
123923,1148,2,-0.14150082864399222,0
123927,928,11,-0.41261926158784695,0
123929,1043,6,-0.5243988718808629,0
123970,1070,3,0.03342919218816892,0
123981,396,9,0.41586835696810037,2
123992,272,10,0.17417910057373676,2
123993,1142,3,-0.635982196480945,0
123994,938,3,0.9485408333946852,2
123996,305,8,0.02251039296634497,1
124001,412,18,-0.4201618099638853,3
124008,630,8,0.527217858028739,2
124032,498,5,-0.013264029372021507,1
124043,971,3,1.033093556893734,2
124054,1051,2,-0.2497817721140845,0
124081,299,4,0.33450057314094406,2
124103,530,5,0.09651250723992297,1
124134,602,8,0.398441818091771,2
124136,369,26,-0.31928087421221163,3
124175,647,2,-0.473730588659243,1
124259,739,2,-0.467847303008065,0
124262,299,2,-0.439632303611469,1
124352,348,4,-0.448339566375212,1
124380,770,2,-0.467847303008065,0
124458,415,18,0.21001824257833376,3
124478,589,2,-0.12402375450063502,1
124585,315,4,-0.012555686008499989,1
124591,432,10,-0.006591144857132726,1
124593,384,14,-0.2273690970406134,3
124597,699,7,-0.2645217362811897,0
124599,336,11,0.0647240876856278,3
124600,328,17,-0.14302751151406334,3
124603,1110,3,-0.1650846322538801,0
124604,655,7,-0.3400327786742203,1
124609,262,3,-0.27316430542538106,1
124615,1124,3,0.47375906205139207,0
124625,795,11,-0.1411090395410687,0
124627,293,11,-0.02926096708668302,3
124658,419,6,-0.5514127520647801,1
124661,571,5,-0.45205743274044696,1
124671,896,4,-0.10548335388748001,0
124740,425,19,-0.4472880084904694,3
124872,442,5,-0.160500374664856,1
124883,684,7,-0.44681859630733967,1
124888,1112,3,-0.337998113301362,0
124920,555,3,-0.19624795861403216,1
124957,438,10,-0.5884829849597759,1
124998,1103,2,-0.1676263326945823,0
125007,389,24,-0.05419541432124603,3
125049,305,12,-0.23221981915099674,3
125053,867,5,-0.30572463626498786,0
125072,911,5,0.2345554445862591,0
125079,1013,2,0.117329059587161,0
125080,264,26,-0.3280604394601421,3
125089,463,8,-0.16528202070850395,1
125093,287,8,-0.43870823742469217,1
125187,692,5,-0.5897170275796165,1
125190,704,3,0.267678093675474,2
125231,628,4,-0.48868961654389653,1
125252,295,3,-0.25919292214937273,1
125253,1018,7,-0.25848668579244805,0
125262,312,17,0.5798070303929571,2
125263,328,6,0.49090822043134985,2
125267,552,9,0.33607366332778726,2
125270,425,12,-0.27160236251661535,3
125280,1021,11,-0.34341999847171073,0
125282,397,13,0.5376559547186603,2
125301,903,4,-0.49676829668280353,0
125311,475,8,0.11408693380860103,2
125312,915,2,-0.21825243640897352,0
125316,762,15,0.1121888279800313,2
125318,823,9,-0.006028237574146729,0
125332,339,22,-0.4829843823940759,3
125335,496,8,0.6334472894707112,2
125336,467,11,-0.080909184067879,3
125349,609,4,0.34846384508531403,2
125366,602,2,-0.490055158108196,1
125367,777,13,-0.323757899769451,0
125368,726,3,-0.27811865123689905,0
125373,526,4,-0.4942446767850615,1
125374,992,6,-0.16021451032115802,0
125377,596,4,-0.40291664330997506,1
125386,517,7,-0.04644650312666201,1
125416,309,5,-0.45030173644349053,1
125467,586,7,-0.553546776003396,1
125519,672,6,-0.4804476316004304,1
125522,750,4,-0.39438649840899304,0
125543,391,21,-0.13072297064394697,3
125557,944,2,0.11066484517744302,0
125574,430,12,-0.4618050476049138,3
125588,508,12,-0.08182012405750853,3
125602,427,18,-0.16424476742329103,3
125610,420,3,-0.4311893580160229,1
125615,1125,2,-0.11498021551493501,0
125617,648,4,-0.12094624437967214,1
125619,1050,12,-0.24094526567323782,0
125621,1126,10,-0.39943051600019763,0
125622,307,22,-0.3360218782391826,3
125625,285,14,0.6593763203958328,2
125626,410,15,-0.20224489523168515,3
125630,598,7,-0.03949101446944101,1
125631,442,6,-0.22881671748002752,1
125635,1022,6,-0.2205708281699807,0
125637,755,8,0.3409164509668623,2
125638,1061,4,-0.005905647775159409,0
125641,502,4,-0.036936883118992084,1
125644,622,21,-0.591783488036855,3
125646,368,3,0.32612822697331406,2
125691,297,9,0.11935851375005295,2
125730,329,11,-0.2671503791632719,3
125749,435,9,0.04578663327231079,1
125760,844,7,-0.17325397833076744,0
125804,684,3,-0.1517147107882721,0
125830,348,15,-0.14988186978878174,3
125831,273,4,-0.13617862265596903,1
125856,1124,4,0.5607058521244657,2
125918,502,13,-0.11232283180434827,3
125926,328,10,0.07968961082538258,3
125950,1135,2,0.210041590637784,0
125958,329,8,0.28683605067477946,2
126078,271,8,0.02354337406804763,1
126080,242,13,-0.22571278121892185,3
126151,972,5,0.3645512857482339,0
126164,1036,5,-0.3693694011462059,0
126180,887,2,-0.49960465965989803,0
126190,1110,3,-0.25047525948830507,0
126232,239,4,-0.33490052962210237,1
126281,614,12,-0.33956802163038735,3
126351,244,15,0.010048147999869795,3
126368,357,16,0.2400856320379726,2
126371,649,15,-0.24140855893593643,3
126373,671,5,0.12295013507663799,0
126384,782,2,-0.467847303008065,0
126389,603,3,-0.23639673848412385,1
126391,516,13,-0.3228298888696313,3
126396,547,7,-0.5472999000098456,1
126397,804,2,-0.49960465965989803,0
126413,284,13,-0.4891314857850285,3
126423,741,2,-0.21809873064942562,0
126426,320,7,0.2790359919680756,2
126454,956,2,1.0188608389243032,2
126464,271,4,0.24047885620962894,2
126465,720,2,0.341513826851592,2
126480,1159,3,0.040390048053352,0
126494,1131,2,0.00547541349373698,0
126524,1071,5,-0.01663081699756147,0
126536,715,7,-0.38526967169274134,0
126557,349,12,-0.3526391448085512,3
126559,253,21,0.12317309692262109,3
126561,776,3,-0.25665691638710203,0
126562,596,18,-0.09465382729098995,3
126564,990,3,-0.182313861019137,0
126567,1124,3,-0.021440187674397038,0
126574,382,3,-0.45861166208277665,1
126580,571,9,0.003929842683698462,1
126581,274,5,-0.29235192797986104,1
126592,417,12,-0.3826277893113599,3
126596,655,7,-0.07541600810413855,1
126604,1154,7,0.6422418702300026,2
126606,288,5,0.11126592977339794,1
126608,601,7,-0.26849821808815977,1
126610,1049,2,0.7778281994345801,2
126616,643,13,-0.3434342389832028,3
126626,566,6,-0.3658455799919215,1
126630,853,5,0.5065617251497564,2
126631,831,6,-0.4602843730873906,0
126632,609,11,0.934574406813867,2
126647,533,13,0.5987000596247647,2
126655,417,18,-0.42455049803215184,3
126658,474,9,-0.40352082084799623,1
126661,236,17,0.23495757842070014,3
126668,508,18,0.7971135557448792,2
126690,819,9,0.24438688829122523,2
126701,641,3,-0.044747907544684995,1
126702,727,6,0.29936142696289303,2
126703,1055,3,-0.396112589670472,0
126705,918,4,-0.056816195687709084,0
126707,270,13,0.6894218106696751,2
126718,616,6,-0.4887133561175763,1
126724,823,10,-0.22913643886948107,0
126728,1055,7,0.08493370282457458,0
126729,630,2,-0.490055158108196,1
126744,540,8,-0.0467947120045327,1
126753,300,20,-0.011821491365945283,3
126776,468,7,-0.3470947857663889,1
126781,1152,6,-0.414918303959595,0
126805,595,7,-0.3043701209393735,1
126853,313,5,-0.004649350945630515,1
126862,454,11,0.24602355455055736,2
126864,802,7,-0.33770836476431604,0
126878,332,23,-0.4492236434273857,3
126882,347,8,0.6576154140635997,2
126883,921,4,0.6387457784076644,2
126888,567,7,0.7298107201758072,2
126950,452,12,-0.041683345707960506,3
126993,655,4,-0.2908811670867615,1
127014,427,24,0.4470106621793365,2
127062,631,6,-0.09656974543994105,1
127081,577,4,0.35778599845507997,2
127092,320,18,-0.14723491177940395,3
127095,328,25,0.13833496067652085,3
127099,438,15,-0.31116995915605516,3
127112,294,3,0.2483710080479869,2
127116,1117,3,0.8531610064177839,2
127190,403,12,0.1850214912124752,2
127209,641,2,-0.490055158108196,1
127243,356,5,-0.4683943880539287,1
127306,533,9,-0.40381577168308197,1
127330,661,20,-0.3868281709510779,3
127357,564,11,0.24314568654771063,2
127396,596,2,-0.490055158108196,1
127405,382,19,0.10441208589824091,3
127555,643,11,-0.12627746220241645,1
127636,374,11,0.15449727193794094,2
127638,314,17,-0.33975365829907805,3
127640,740,4,-0.27006672174612,0
127644,243,6,-0.046519413642770145,1
127657,866,3,0.12845354485309096,0
127663,574,5,1.0762888892716052,2
127721,358,10,0.08876669721022719,2
127725,434,20,-0.41375507797436334,3
127760,813,3,-0.045143507828854526,0
127771,1075,2,-0.43123468746094407,0
127773,692,7,-0.39530139623676447,1
127801,314,16,-0.47206723462085587,3
127809,354,17,0.11139822870203352,3
127815,707,5,-0.06074462174993406,0
127819,712,9,-0.2916182114179093,0
127821,500,3,-0.5100439645386016,1
127823,880,9,-0.018704860272756266,0
127826,766,2,-0.467847303008065,0
127828,364,2,-0.3044096276183391,1
127829,235,14,-0.055124865539837774,3
127830,335,8,0.016099388793312228,1
127833,295,7,-0.09126351533765564,1
127837,319,4,-0.6260417998639694,1
127852,676,11,-0.4709978711603767,1
127858,243,26,-0.41150811160826517,3
127859,348,11,-0.20189279357477946,3
127862,642,2,-0.49855186117495,1
127872,894,2,-0.49960465965989803,0
127884,321,3,0.6135211573943269,2
127888,1028,2,-0.1847559833379061,0
127891,769,10,-0.30883287131786774,0
127902,883,7,-0.14435696865786882,0
127923,648,7,-0.3749609166454247,1
127927,300,2,-0.238362005018535,1
127932,236,17,-0.529778431657699,3
127935,645,3,-0.34152808469206997,1
127936,270,22,-0.11206272982393282,3
127941,397,4,-0.2085182644364015,1
127952,637,6,-0.06164461854318463,1
127967,384,14,-0.05509310124159531,3
127969,253,14,-0.15748407905471615,3
127985,376,7,-0.040193705850374545,1
128021,620,7,-0.24193162527199985,1
128028,715,6,-0.26608826102007954,0
128029,383,9,-0.2710032176679559,1
128030,391,10,-0.4718836948721443,1
128032,417,15,-0.4771960325150092,3
128033,845,3,-0.00017365827845400306,0
128035,355,17,-0.27051406023606334,3
128036,329,12,0.2595181313005974,2
128041,258,11,-0.3896293939660293,1
128043,614,4,-0.06123646865925314,1
128044,617,6,-0.24032566280018397,1
128045,339,11,-0.42953479159813035,1
128047,235,19,-0.04394657669235482,3
128049,242,11,-0.019526916153502345,3
128051,256,7,-0.46947744886466597,1
128053,573,6,-0.2815804149810133,1
128059,252,10,-0.08189271131632025,1
128061,327,7,0.17086059999600564,2
128063,553,4,-0.30859914629520474,1
128072,615,4,-0.37052134706707957,1
128082,356,5,-0.23420555800958914,1
128085,591,2,-0.464360682143209,1
128087,1128,7,0.020741857596243047,0
128088,606,11,0.05676614340355797,2
128089,299,11,-0.19157275501116042,3
128090,336,2,-0.33624749238960877,1
128091,304,8,0.1902377061045439,2
128100,291,20,-0.3325834890605975,3
128104,335,8,0.3674077959284226,2
128119,418,7,-0.2423758295022455,1
128121,1086,3,-0.4329778768539809,0
128132,437,9,-0.32791343993199606,1
128134,280,19,-0.400544335041182,3
128147,554,10,0.28378037720259736,2
128153,756,2,-0.14016687103424103,0
128159,271,20,-0.3356555587882071,3
128164,482,7,-0.27987133176065154,1
128177,459,14,-0.3190399008901921,3
128190,603,2,-0.490055158108196,1
128203,265,4,0.025766556058037515,1
128209,1089,5,-0.41609941718180815,0
128214,636,2,-0.490055158108196,1
128227,874,8,-0.05234474376950739,0
128228,426,17,-0.5872092625282227,3
128236,369,13,0.09343791426255647,3
128237,477,11,0.184935069547538,2
128238,474,2,0.6534202410547689,2
128239,860,4,-0.07172258364811485,0
128244,343,23,0.08487552960774784,3
128246,1111,4,-0.15024308147502977,0
128254,755,8,0.15594347292091892,2
128255,1104,4,0.05978990662541245,0
128259,868,4,-0.501830157436939,0
128262,306,16,-0.35951549023792806,3
128263,369,20,-0.23200407615451127,3
128264,1022,5,-0.18691013430638104,0
128266,693,5,-0.543663596442035,1
128269,495,7,-0.281001091039667,1
128270,453,17,-0.038355686250143024,3
128275,585,23,0.8131855060454545,2
128280,321,9,0.8608996037958357,2
128282,445,5,-0.290118137312092,1
128293,834,2,-0.14512121684575902,0
128294,1155,2,-0.06884906307743402,0
128303,273,17,0.26814446989073903,3
128307,603,2,-0.490055158108196,1
128313,1002,2,-0.49472462903555203,0
128351,452,8,-0.44462042342643704,1
128358,455,5,-0.5622296977240864,1
128359,316,12,-0.3766038109334467,3
128365,642,11,-0.18530799711207624,1
128366,1105,2,-0.473179417687712,0
128381,1146,9,-0.3283637685776393,0
128390,1005,3,-0.5680036176011016,0
128400,848,2,-0.437179902434766,0
128408,347,20,0.5579015206798825,2
128410,564,6,-0.09399038915181918,1
128421,636,9,-0.5033013454919755,1
128422,484,18,0.3609502071426892,2
128429,500,2,-0.490668258402372,1
128436,937,5,0.8093338739095619,2
128440,622,5,-0.33089023346521756,1
128441,606,2,-0.490055158108196,1
128444,742,2,-0.49240847236866697,0
128446,418,13,-0.22726984756383847,3
128447,379,14,0.19230445368578483,2
128467,615,2,-0.12182340566709501,1
128488,665,7,-0.44800469482431954,1
128494,938,2,-0.062290747809437,0
128497,350,2,-0.1698434024452363,1
128506,847,9,-0.12247168463578499,0
128530,507,2,0.045869931735334254,1
128537,1125,6,-0.316917371873352,0
128544,501,4,-0.34304113908365325,1
128564,466,4,-0.34611902641905934,1
128573,662,2,-0.499567502066311,1
128624,277,21,0.054032645383782385,3
128627,924,5,0.032247210545812366,0
128634,1006,5,-0.47416620092434747,0
128638,882,4,-0.420201978631919,0
128649,494,2,-0.46509144815040804,1
128653,783,2,-0.467847303008065,0
128666,622,3,0.010126426663691068,1
128668,389,11,0.1300113420620102,2
128672,719,5,-0.14166271330301056,0
128676,572,8,0.15261879723477703,2
128678,384,19,0.6197950940182422,2
128704,455,12,0.4424454289963032,2
128708,770,5,-0.6145630718243815,0
128710,322,4,-0.023542567138768955,1
128711,1090,6,-0.48942893161687395,0
128717,524,10,0.36472122121919703,2
128732,553,11,-0.2534808745993721,1
128735,557,3,-0.30799954941261903,1
128738,698,12,-0.6212814138717176,1
128777,630,2,-0.465215306795696,1
128790,440,15,-0.22814298696935667,3
128801,264,12,-0.12910495220803575,3
128811,784,6,-0.5677710195230121,0
128812,425,10,-0.1918852869606812,1
128827,579,8,-0.2890294803397057,1
128836,767,9,-0.20138103456514114,0
128839,818,16,-0.18077712682805108,3
128842,693,2,-0.49240847236866697,1
128843,785,2,-0.43579887853980603,0
128851,600,9,-0.019781307551840377,1
128857,328,11,0.3095719450261592,2
128859,238,17,-0.32745695101972905,3
128861,285,7,0.3605069711597407,2
128864,304,22,-0.15367642975452178,3
128866,658,7,0.38356429013546794,2
128868,960,3,-0.574150722166744,0
128869,750,9,-0.041181178986549036,0
128877,300,17,-0.11609712718163712,3
128888,883,9,-0.1439807705454166,0
128893,782,2,-0.467847303008065,0
128895,747,2,-0.467847303008065,0
128899,974,2,0.3146501252750869,0
128905,795,4,-0.19233303596339715,0
128912,628,4,-0.49981831582301894,1
128925,488,2,-0.42786573230911196,1
128958,1021,2,-0.5021994982786799,0
128972,263,13,-0.551593837163196,3
128995,264,8,0.10143105743307723,1
128999,917,4,-0.6112964281424379,0
129004,1131,2,0.14918550315522394,0
129018,239,18,-0.09156214041094905,3
129024,568,8,0.1940271613571297,2
129026,1141,2,-0.14512121684575902,0
129035,834,4,0.1393758984484174,0
129037,298,18,-0.08425200316605315,3
129041,929,2,-0.07461468301558902,0
129042,782,4,-0.5987309685779737,0
129047,330,17,-0.27799698029113545,3
129050,474,11,0.28797957914146766,2
129051,732,15,-0.30745309775625285,3
129054,861,2,-0.5232368891808401,0
129069,994,3,-0.05683898849769509,0
129113,504,9,-0.4864094642758285,1
129123,307,6,0.050669077025802145,1
129124,354,10,0.020848497070584827,1
129147,669,12,0.029562480105585667,3
129148,776,3,-0.2538422286729332,0
129151,1026,9,-0.4543572457046613,0
129166,798,13,-0.25581924160541425,0
129177,319,11,-0.3450664468011807,1
129182,566,17,-0.14686934127951293,3
129191,425,10,-0.40377919303625776,1
129192,669,4,-0.18936971787488252,0
129194,263,21,-0.5399467871041644,3
129195,708,5,-0.4830995057157415,0
129198,364,23,-0.07621613898734461,3
129200,288,8,-0.4746416947334837,1
129202,553,2,0.07810302662446397,1
129205,971,4,-0.3751698295925661,0
129234,342,19,0.20969611147413897,3
129235,322,4,-0.34787627094908175,1
129237,617,2,-0.465252464389282,1
129239,558,2,0.14950753563297298,1
129240,662,11,0.3663015934893096,2
129245,1014,5,1.0101465148081579,2
129249,389,16,-0.23748809502055132,3
129251,243,3,0.36989739504517316,2
129253,523,6,0.020457148796693598,1
129255,627,4,-0.5700514992615471,1
129263,662,16,-0.4576286776478051,3
129265,1071,3,0.10888387889759404,0
129267,277,15,0.48733966707263326,2
129273,445,15,-0.23245184486058354,3
129275,911,4,-0.19144744664958802,0
129313,386,14,-0.1071444644054037,3
129318,606,3,-0.19439007893471252,1
129338,836,5,-0.18778911547639696,0
129342,343,22,-0.374315131747208,3
129345,592,10,0.2465048622137222,2
129346,789,6,0.14174233890603644,0
129350,525,11,-0.1116528170530368,3
129352,241,8,-0.419960454273608,1
129357,407,10,-0.3008856338168941,1
129368,481,15,-0.28998728206297236,3
129371,446,16,-0.20930138324384437,3
129374,964,2,-0.22429166291382352,0
129377,343,14,0.26162564666986665,2
129380,595,2,-0.490055158108196,1
129382,755,5,0.468283520470128,2
129388,263,17,-0.20693877339518602,3
129392,314,13,-0.3599182764379643,3
129405,351,3,-0.5383147003255782,1
129408,334,8,0.25288540889119343,2
129409,503,7,-0.45604497878318706,1
129433,585,18,-0.03927836100377992,3
129435,407,18,0.7988436133022605,2
129450,641,2,-0.490055158108196,1
129452,606,6,-0.4875140769607218,1
129463,263,10,-0.5546346879444071,1
129467,1106,3,-0.21754558075882208,0
129478,238,9,-0.38917009373501305,1
129479,1173,5,-0.3414807763280762,0
129480,650,6,0.11303531104103293,2
129505,301,24,-0.041438238457978706,3
129515,504,3,0.03580418171156596,1
129516,417,11,0.09553931819442053,2
129522,1005,3,-0.626712615467594,0
129536,659,2,-0.2274129007750791,1
129540,295,10,-0.2245644034097517,1
129559,573,7,-0.3955957669503987,1
129564,811,5,-0.4015092722315247,0
129567,873,2,-0.49960465965989803,0
129568,396,14,-0.3015966162247623,3
129574,977,3,-0.16431100692653192,0
129579,1168,2,-0.2382814968990979,0
129588,888,4,-0.480744084448674,0
129613,1083,7,-0.14629155648027192,0
129614,299,20,-0.28386774449020286,3
129615,469,19,0.8428350345488992,2
129618,854,4,-0.49676829668280353,0
129622,1096,2,-0.08230011195570605,0
129630,1097,9,-0.013420468479527714,0
129631,552,17,-0.04303587494426091,3
129647,873,2,0.15368776491144198,0
129652,431,7,-0.1645014093338141,1
129656,861,8,-0.40900074135237513,0
129657,453,14,-0.17018243875093148,3
129658,812,4,-0.49676829668280353,0
129659,935,5,-0.4518902235693085,0
129660,690,7,-0.10535491341206772,0
129668,965,5,-0.4632294825454213,0
129675,761,2,-0.467847303008065,0
129676,797,2,-0.44362055198974,0
129677,1093,2,-0.46188350923745,0
129679,491,11,-0.32144490008839477,1
129680,902,2,-0.467884460601651,0
129681,669,12,-0.1524137177472674,3
129683,831,6,-0.35325130546857453,0
129685,806,2,-0.49960465965989803,0
129691,687,2,-0.467847303008065,1
129695,488,14,-0.031010619457649824,3
129701,490,9,-0.30124609273452985,1
129703,1009,12,0.6882396592808191,2
129707,706,9,0.07020179181878757,0
129709,882,4,-0.49676829668280353,0
129731,358,14,-0.22791220200136747,3
129732,1091,2,-0.493931933705709,0
129734,630,4,-0.4962418974403295,1
129749,902,4,-0.49676829668280353,0
129763,445,9,0.7665654409957852,2
129765,880,6,-0.4748634645776234,0
129776,880,6,-0.3491969137544646,0
129778,873,4,-0.49676829668280353,0
129783,762,7,-0.34336870485397575,0
129786,439,5,-0.2719824448224157,1
129789,894,2,-0.467884460601651,0
129790,259,5,-0.3432599987195045,1
129794,746,4,-0.4807255056518805,0
129795,1035,2,0.268981584877738,0
129797,301,17,0.29291169209122,2
129800,761,8,-0.2312689525721167,0
129803,552,18,-0.41224188527081757,3
129804,837,14,-0.30266400609761696,0
129807,522,12,-0.5711347641539816,1
129808,889,7,-0.205961368789043,0
129809,594,10,-0.5483713626832708,1
129810,320,11,0.004980250837754385,3
129811,879,5,-0.24812324433398303,0
129812,543,10,-0.13255616123152017,1
129815,761,2,-0.43579887853980603,0
129817,575,2,-0.48905809601362804,1
129818,615,2,-0.490055158108196,1
129819,819,6,-0.6059644345021821,0
129821,823,8,0.4612940940742234,2
129822,911,10,-0.10761748339101207,0
129823,908,4,-0.15628311588032712,0
129825,279,20,0.07940523861633465,3
129827,894,6,-0.3777170182806213,0
129830,656,11,-0.5037699351213881,1
129833,894,4,-0.480744084448674,0
129835,754,2,-0.43579887853980603,0
129836,557,4,-0.431056950304956,1
129837,888,4,-0.480744084448674,0
129840,770,5,-0.4587550889843931,0
129843,272,13,0.014700973453000143,3
129844,747,2,-0.467847303008065,0
129845,297,8,-0.5074663000455474,1
129849,270,13,0.17559138869001617,3
129850,1096,2,-0.493931933705709,0
129851,885,4,-0.46471987221454447,0
129852,258,2,-0.498428002529662,1
129857,1118,8,-0.4585627782643516,0
129864,993,9,-0.0981931194175144,0
129876,1039,4,-0.1570642867176505,0
129882,609,2,-0.490055158108196,1
129901,945,7,-0.31510829062077367,0
129906,516,9,-0.13778441973227928,1
129908,1030,4,-0.6173283441679609,0
129911,421,13,-0.21489469375366918,3
129921,811,2,-0.467556235191639,0
129933,867,2,-0.49960465965989803,0
129938,263,22,-0.4088723130757749,3
129950,305,18,-0.1581095326444898,3
129965,413,9,-0.1491805629056807,1
